                           374                       -0.6064                     -0.427509                          -nan
                           375                       -0.6032                     -0.428715                          -nan
                           376                       -0.6832                     -0.430082                          -nan
                           377                       -0.7576                     -0.431597                          -nan
                           378                         -0.52                     -0.432637                          -nan
                           379                       -0.6032                     -0.433843                          -nan
                           380                        -0.764                     -0.435371                          -nan
                           381                       -0.6832                     -0.436738                          -nan
                           382                       -0.5992                     -0.437936                          -nan
                           383                       -0.4416                     -0.438819                          -nan
                           384                        -0.524                     -0.439867                          -nan
                           385                        -0.684                     -0.441235                          -nan
                           386                       -0.6864                     -0.442608                          -nan
                           387                       -0.6072                     -0.443822                          -nan
                           388                       -0.7648                     -0.445352                          -nan
                           389                       -0.6056                     -0.446563                          -nan
                           390                       -0.6832                      -0.44793                          -nan
                           391                       -0.5248                     -0.448979                          -nan
                           392                       -0.4432                     -0.449866                          -nan
                           393                       -0.6048                     -0.451075                          -nan
                           394                       -0.5256                     -0.452126                          -nan
                           395                        -0.528                     -0.453182                          -nan
                           396                       -0.6064                     -0.454395                          -nan
                           397                       -0.6128                     -0.455621                          -nan
                           398                       -0.5288                     -0.456678                          -nan
                           399                        -0.608                     -0.457894                          -nan
                           400                       -0.6056                     -0.459106                          -nan
                           401                       -0.4448                     -0.459995                          -nan
                           402                        -0.524                     -0.461043                          -nan
                           403                       -0.6888                     -0.462421                          -nan
                           404                        -0.608                     -0.463637                          -nan
                           405                       -0.6856                     -0.465008                          -nan
                           406                       -0.5272                     -0.466062                          -nan
                           407                       -0.5256                     -0.467114                          -nan
                           408                        -0.684                     -0.468482                          -nan
                           409                        -0.684                      -0.46985                          -nan
                           410                       -0.6824                     -0.471214                          -nan
                           411                       -0.4408                     -0.472096                          -nan
                           412                       -0.4408                     -0.472978                          -nan
                           413                       -0.6016                     -0.474181                          -nan
                           414                       -0.5232                     -0.475227                          -nan
                           415                        -0.608                     -0.476443                          -nan
                           416                       -0.6856                     -0.477814                          -nan
                           417                       -0.4472                     -0.478709                          -nan
                           418                       -0.6912                     -0.480091                          -nan
                           419                       -0.7712                     -0.481634                          -nan
                           420                       -0.8544                     -0.483342                          -nan
                           421                       -0.9328                     -0.485208                          -nan
                           422                       -0.8512                      -0.48691                          -nan
                           423                       -0.7696                      -0.48845                          -nan
                           424                       -0.6888                     -0.489827                          -nan
                           425                       -0.8496                     -0.491526                          -nan
                           426                        -0.452                      -0.49243                          -nan
                           427                       -0.5296                      -0.49349                          -nan
                           428                       -0.3672                     -0.494224                          -nan
                           429                       -0.6016                     -0.495427                          -nan
                           430                       -0.2752                     -0.495978                          -nan
                           431                       -0.2784                     -0.496534                          -nan
                           432                         -0.44                     -0.497414                          -nan
                           433                       -0.4392                     -0.498293                          -nan
                           434                       -0.3608                     -0.499014                          -nan
                           435                          -0.6                     -0.500214                          -nan
                           436                       -0.6016                     -0.501418                          -nan
                           437                       -0.6008                     -0.502619                          -nan
                           438                          -0.6                     -0.503819                          -nan
                           439                       -0.6024                     -0.505024                          -nan
                           440                       -0.6856                     -0.506395                          -nan
                           441                       -0.6864                     -0.507768                          -nan
                           442                       -0.7648                     -0.509298                          -nan
                           443                        -0.684                     -0.510666                          -nan
                           444                       -0.4408                     -0.511547                          -nan
                           445                       -0.4432                     -0.512434                          -nan
                           446                       -0.4432                      -0.51332                          -nan
                           447                       -0.5192                     -0.514358                          -nan
                           448                       -0.4432                     -0.515245                          -nan
                           449                       -0.6032                     -0.516451                          -nan
                           450                       -0.6056                     -0.517662                          -nan
                           451                       -0.5216                     -0.518706                          -nan
                           452                       -0.5216                     -0.519749                          -nan
                           453                          -0.6                     -0.520949                          -nan
                           454                       -0.5976                     -0.522144                          -nan
                           455                       -0.6008                     -0.523346                          -nan
                           456                          -0.6                     -0.524546                          -nan
                           457                       -0.6792                     -0.525904                          -nan
                           458                       -0.5984                     -0.527101                          -nan
                           459                       -0.3584                     -0.527818                          -nan
                           460                       -0.4392                     -0.528696                          -nan
                           461                       -0.5232                     -0.529742                          -nan
                           462                       -0.5256                     -0.530794                          -nan
                           463                       -0.3672                     -0.531528                          -nan
                           464                       -0.6096                     -0.532747                          -nan
                           465                       -0.6112                      -0.53397                          -nan
                           466                       -0.6104                      -0.53519                          -nan
                           467                       -0.5312                     -0.536253                          -nan
                           468                        -0.452                     -0.537157                          -nan
                           469                        -0.612                     -0.538381                          -nan
                           470                       -0.5336                     -0.539448                          -nan
                           471                       -0.6152                     -0.540678                          -nan
                           472                       -0.6152                     -0.541909                          -nan
                           473                       -0.6936                     -0.543296                          -nan
                           474                       -0.7728                     -0.544842                          -nan
                           475                       -0.6904                     -0.546222                          -nan
                           476                       -0.6912                     -0.547605                          -nan
                           477                       -0.6104                     -0.548826                          -nan
                           478                       -0.5312                     -0.549888                          -nan
                           479                       -0.6912                      -0.55127                          -nan
                           480                       -0.7712                     -0.552813                          -nan
                           481                       -0.6928                     -0.554198                          -nan
                           482                       -0.6944                     -0.555587                          -nan
                           483                        -0.856                     -0.557299                          -nan
                           484                       -0.8568                     -0.559013                          -nan
                           485                       -0.9392                     -0.560891                          -nan
                           486                       -0.8584                     -0.562608                          -nan
                           487                       -0.8576                     -0.564323                          -nan
                           488                        -0.856                     -0.566035                          -nan
                           489                       -0.6936                     -0.567422                          -nan
                           490                        -0.608                     -0.568638                          -nan
                           491                       -0.4424                     -0.569523                          -nan
                           492                       -0.3616                     -0.570246                          -nan
                           493                       -0.4408                     -0.571128                          -nan
                           494                         -0.36                     -0.571848                          -nan
                           495                       -0.5208                      -0.57289                          -nan
                           496                       -0.6032                     -0.574096                          -nan
                           497                       -0.7656                     -0.575627                          -nan
                           498                       -0.6856                     -0.576998                          -nan
                           499                       -0.8464                     -0.578691                          -nan
                           500                        -0.764                     -0.580219                          -nan
                           501                       -0.6016                     -0.581422                          -nan
                           502                       -0.4352                     -0.582293                          -nan
                           503                       -0.5152                     -0.583323                          -nan
                           504                       -0.3592                     -0.584042                          -nan
                           505                       -0.4376                     -0.584917                          -nan
                           506                          -0.6                     -0.586117                          -nan
                           507                       -0.6024                     -0.587322                          -nan
                           508                       -0.3616                     -0.588045                          -nan
                           509                       -0.3592                     -0.588763                          -nan
                           510                       -0.3616                     -0.589486                          -nan
                           511                       -0.5184                     -0.590523                          -nan
                           512                         -0.52                     -0.591563                          -nan
                           513                       -0.5952                     -0.592754                          -nan
                           514                        -0.516                     -0.593786                          -nan
                           515                       -0.5992                     -0.594984                          -nan
                           516                       -0.5208                     -0.596026                          -nan
                           517                        -0.596                     -0.597218                          -nan
                           518                       -0.5944                     -0.598406                          -nan
                           519                       -0.5896                     -0.599586                          -nan
                           520                        -0.436                     -0.600458                          -nan
                           521                       -0.5912                      -0.60164                          -nan
                           522                        -0.592                     -0.602824                          -nan
                           523                       -0.5928                      -0.60401                          -nan
                           524                       -0.6752                      -0.60536                          -nan
                           525                       -0.5936                     -0.606547                          -nan
                           526                       -0.5136                     -0.607574                          -nan
                           527                       -0.5136                     -0.608602                          -nan
                           528                       -0.6792                      -0.60996                          -nan
                           529                          -0.6                      -0.61116                          -nan
                           530                       -0.5968                     -0.612354                          -nan
                           531                         -0.36                     -0.613074                          -nan
                           532                       -0.5944                     -0.614262                          -nan
                           533                       -0.3536                      -0.61497                          -nan
                           534                       -0.5176                     -0.616005                          -nan
                           535                       -0.5984                     -0.617202                          -nan
                           536                       -0.5968                     -0.618395                          -nan
                           537                       -0.5184                     -0.619432                          -nan
                           538                       -0.5232                     -0.620478                          -nan
                           539                       -0.5272                     -0.621533                          -nan
                           540                       -0.6888                      -0.62291                          -nan
                           541                       -0.6904                     -0.624291                          -nan
                           542                        -0.688                     -0.625667                          -nan
                           543                        -0.608                     -0.626883                          -nan
                           544                       -0.6088                     -0.628101                          -nan
                           545                       -0.6048                      -0.62931                          -nan
                           546                       -0.6024                     -0.630515                          -nan
                           547                       -0.5208                     -0.631557                          -nan
                           548                       -0.2824                     -0.632122                          -nan
                           549                       -0.3648                     -0.632851                          -nan
                           550                       -0.4456                     -0.633742                          -nan
                           551                       -0.6024                     -0.634947                          -nan
                           552                        -0.604                     -0.636155                          -nan
                           553                       -0.6848                     -0.637525                          -nan
                           554                        -0.688                     -0.638901                          -nan
                           555                       -0.7704                     -0.640442                          -nan
                           556                       -0.6912                     -0.641824                          -nan
                           557                       -0.6072                     -0.643038                          -nan
                           558                        -0.768                     -0.644574                          -nan
                           559                       -0.6088                     -0.645792                          -nan
                           560                       -0.4504                     -0.646693                          -nan
                           561                       -0.6936                      -0.64808                          -nan
                           562                       -0.6112                     -0.649302                          -nan
                           563                       -0.6056                     -0.650514                          -nan
                           564                       -0.6048                     -0.651723                          -nan
                           565                        -0.524                     -0.652771                          -nan
                           566                       -0.5272                     -0.653826                          -nan
